Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-08-28 03-PM,BTCEUR,6031.72,6033,5996,6019.36,33.84,203630.51
2018-08-28 02-PM,BTCEUR,6046.15,6060,6009.18,6031.72,150.37,908032.29
2018-08-28 01-PM,BTCEUR,6013.15,6049.99,5999.52,6046.15,105.29,634628.25
2018-08-28 12-PM,BTCEUR,6011.06,6019.2,5974.35,6013.15,116.21,697763.26
2018-08-28 11-AM,BTCEUR,5924.48,6028,5922.19,6011.06,195.49,1170823.41
2018-08-28 10-AM,BTCEUR,5921.76,5927.54,5900.02,5924.48,54.04,319819.19
2018-08-28 09-AM,BTCEUR,5922.96,5928.4,5906.4,5921.76,46.11,272998.66
2018-08-28 08-AM,BTCEUR,5929.69,5935,5902.7,5922.96,58.94,349049.23
2018-08-28 07-AM,BTCEUR,5919,5948.43,5907.94,5929.69,107.83,639046.74
2018-08-28 06-AM,BTCEUR,5917.22,5938.75,5907.73,5919,85.62,507081.3
2018-08-28 05-AM,BTCEUR,5913.96,5924.76,5899.2,5917.22,30.25,178892.87
2018-08-28 04-AM,BTCEUR,5889.92,5913.96,5889.92,5913.96,24.24,143033.83
2018-08-28 03-AM,BTCEUR,5876.12,5906.7,5876.12,5889.92,23.31,137438.78
2018-08-28 02-AM,BTCEUR,5915.56,5922.27,5872.89,5876.12,73.21,432166.79
2018-08-28 01-AM,BTCEUR,5894.77,5935.53,5894.77,5915.56,48.6,287712.7
2018-08-28 12-AM,BTCEUR,5918.2,5918.2,5868.64,5894.77,58.64,345465.76
2018-08-27 11-PM,BTCEUR,5771.02,5935,5761.4,5918.2,218.53,1281310.75
2018-08-27 10-PM,BTCEUR,5768.7,5788.46,5748.35,5771.02,82.39,474331.69
2018-08-27 09-PM,BTCEUR,5754.93,5769.5,5743.59,5768.7,41.31,237857.21
2018-08-27 08-PM,BTCEUR,5772.37,5772.37,5750.12,5754.93,38.9,224082.63
2018-08-27 07-PM,BTCEUR,5766.12,5775.09,5760,5772.37,39.23,226302.1
2018-08-27 06-PM,BTCEUR,5772.79,5772.79,5753,5766.12,54.75,315382.47
2018-08-27 05-PM,BTCEUR,5772.16,5775.65,5760,5772.79,27.92,161078.85
2018-08-27 04-PM,BTCEUR,5780,5785.42,5760,5772.16,42.7,246238.36
2018-08-27 03-PM,BTCEUR,5764.36,5780,5760,5780,45.67,263642.59
2018-08-27 02-PM,BTCEUR,5772.16,5789.37,5756.01,5764.36,69.93,403928.73
2018-08-27 01-PM,BTCEUR,5746.11,5772.16,5738.09,5772.16,211.72,1217383.44
2018-08-27 12-PM,BTCEUR,5774.88,5823,5741.67,5746.11,96.56,557814.06
