Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-01-06 03-AM,ETHEUR,809.71,813.68,796.57,796.57,232.68,187733.63
2018-01-06 02-AM,ETHEUR,800.27,813.68,788.33,809.71,536.44,429744.22
2018-01-06 01-AM,ETHEUR,802,802,789.97,800.27,211.66,168734.38
2018-01-06 12-AM,ETHEUR,801.14,809.71,795.44,802,715.36,574297.32
2018-01-05 11-PM,ETHEUR,782,805.53,775,801.14,730.29,574605.5
2018-01-05 10-PM,ETHEUR,791.02,796.96,775.5,782,598.9,470842.4
2018-01-05 09-PM,ETHEUR,800,800,783,791.02,657.85,520370.58
2018-01-05 08-PM,ETHEUR,798.75,811.9,795.77,800,1754.1,1410976.89
2018-01-05 07-PM,ETHEUR,794.46,813,790.02,798.75,1123.74,898627.17
2018-01-05 06-PM,ETHEUR,771.33,794.46,771.33,794.46,1171.89,912266.46
2018-01-05 05-PM,ETHEUR,787.05,798.75,760,771.33,3255.93,2520289.16
2018-01-05 04-PM,ETHEUR,809,812.18,785.16,787.05,1438.18,1143147.49
2018-01-05 03-PM,ETHEUR,809.78,814.99,805.02,809,1744.19,1411833.37
2018-01-05 02-PM,ETHEUR,812.02,817.5,808.5,809.78,856.46,695795.08
2018-01-05 01-PM,ETHEUR,820.15,821.15,808.77,812.02,908.54,742699.44
2018-01-05 12-PM,ETHEUR,825,828.96,814.05,820.15,1269.86,1044801.81
2018-01-05 11-AM,ETHEUR,808,825,805.93,825,2074.17,1693785.3
2018-01-05 10-AM,ETHEUR,820.02,828,805,808,2099.75,1727604.51
2018-01-05 09-AM,ETHEUR,840,840.02,807.34,820.02,1582.34,1296608.22
2018-01-05 08-AM,ETHEUR,830.81,846,830.48,840,2170.73,1829285.48
2018-01-05 07-AM,ETHEUR,841.29,844.94,823.61,830.81,1404.07,1174673.1
2018-01-05 06-AM,ETHEUR,828.6,844.97,824.5,841.29,2672.87,2232630.18
2018-01-05 05-AM,ETHEUR,826.37,830.99,816.65,828.6,1332.74,1100517.9
2018-01-05 04-AM,ETHEUR,825.25,831,811.62,826.37,3693.16,3053199.5
2018-01-05 03-AM,ETHEUR,816,825.25,813.6,825.25,1692.27,1386951.93
2018-01-05 02-AM,ETHEUR,807.2,818,805.72,816,1267.08,1028022.76
2018-01-05 01-AM,ETHEUR,795,811.04,795,807.2,1320.75,1064799.96
2018-01-05 12-AM,ETHEUR,785.38,798.71,773.21,795,843.13,659488.93
2018-01-04 11-PM,ETHEUR,794.07,799,785,785.38,668.83,529600.2
2018-01-04 10-PM,ETHEUR,800.01,802.99,790.07,794.07,1337.7,1066109.53
2018-01-04 09-PM,ETHEUR,798.63,802.99,785,800.01,1218.47,968118.28
2018-01-04 08-PM,ETHEUR,791.26,798.63,765,798.63,1917.24,1506178.86
2018-01-04 07-PM,ETHEUR,803.41,807.81,779,791.26,2712.04,2159274.23
2018-01-04 06-PM,ETHEUR,821.99,824,801.87,803.41,2209.07,1798809.59
2018-01-04 05-PM,ETHEUR,827,827.5,818.06,821.99,1915.59,1578487.71
2018-01-04 04-PM,ETHEUR,824.69,829.5,816.98,827,4131.42,3408236.52
2018-01-04 03-PM,ETHEUR,827.18,829.49,814.16,824.69,4722.54,3880326.33
2018-01-04 02-PM,ETHEUR,817.03,833.93,809.65,827.18,7329.26,6031042.6
2018-01-04 01-PM,ETHEUR,781.91,818.94,779.57,817.03,4060.76,3231010.71
2018-01-04 12-PM,ETHEUR,786.92,789.8,771.43,781.91,1445.37,1131067.03
2018-01-04 11-AM,ETHEUR,775,789.99,772.3,786.92,2003.0,1557437.47
2018-01-04 10-AM,ETHEUR,768.09,778.7,768.01,775,6150.05,4756364.68
2018-01-04 09-AM,ETHEUR,772.93,776.99,749.01,768.09,3735.23,2863494.28
2018-01-04 08-AM,ETHEUR,785.21,791.91,767.09,772.93,1430.99,1114657.07
2018-01-04 07-AM,ETHEUR,779,788,776,785.21,1069.51,837035.46
2018-01-04 06-AM,ETHEUR,779.63,787,774.72,779,637.47,497717.37
2018-01-04 05-AM,ETHEUR,774.84,783,773.52,779.63,388.25,302153.13
2018-01-04 04-AM,ETHEUR,777.43,779.55,770.01,774.84,213.91,165706.2
2018-01-04 03-AM,ETHEUR,778.21,781.99,773.6,777.43,327.42,254819.6
2018-01-04 02-AM,ETHEUR,777,782.92,770,778.21,401.48,311511.07
2018-01-04 01-AM,ETHEUR,782.26,788.95,777,777,393.85,308628.06
2018-01-04 12-AM,ETHEUR,788,792.96,775.02,782.26,562.28,441117.96
2018-01-03 11-PM,ETHEUR,798.94,798.97,785.01,788,938.31,744874.58
2018-01-03 10-PM,ETHEUR,773.49,798.97,771.18,798.94,1260.05,993453.96
2018-01-03 09-PM,ETHEUR,770.05,783.02,765,773.49,1341.67,1038833.21
2018-01-03 08-PM,ETHEUR,777,780,765.01,770.05,1875.57,1447893.08
2018-01-03 07-PM,ETHEUR,775.34,786.01,761.81,777,1871.52,1449141.3
2018-01-03 06-PM,ETHEUR,733.63,778,731.25,775.34,4267.99,3213328.56
2018-01-03 05-PM,ETHEUR,732,736.5,728.21,733.63,773.75,567942.77
2018-01-03 04-PM,ETHEUR,731.44,737,726.42,732,937.36,687197.81
2018-01-03 03-PM,ETHEUR,726.49,736.72,725,731.44,1400.2,1025150.42
2018-01-03 02-PM,ETHEUR,728.61,732.56,724.45,727.16,1195.08,870692.71
2018-01-03 01-PM,ETHEUR,715.23,729.11,712.86,728.61,961.6,693626.92
2018-01-03 12-PM,ETHEUR,729.89,729.99,712.52,715.23,1451.35,1049304.23
2018-01-03 11-AM,ETHEUR,716.75,729.89,716.75,729.89,1364.41,990380.4
2018-01-03 10-AM,ETHEUR,715.98,719.98,705,716.75,1053.3,750122.93
2018-01-03 09-AM,ETHEUR,721.05,724,712,715.98,1305.86,937436.38
2018-01-03 08-AM,ETHEUR,734.97,734.97,720.93,721.05,1612.12,1171390.07
2018-01-03 07-AM,ETHEUR,730.87,735,727.34,734.97,589.8,431439.74
2018-01-03 06-AM,ETHEUR,724.85,733.06,724.04,730.87,290.32,211822.58
2018-01-03 05-AM,ETHEUR,717.22,727.25,715.32,724.85,305.11,220305.3
2018-01-03 04-AM,ETHEUR,712.66,718.87,710.19,717.22,226.51,162111.03
2018-01-03 03-AM,ETHEUR,711.01,719.65,708.6,712.66,315.94,224947.29
2018-01-03 02-AM,ETHEUR,717.44,719.48,708.6,711.01,593.48,423059.73
2018-01-03 01-AM,ETHEUR,729,732.96,715.25,717.44,316.39,229178.04
2018-01-03 12-AM,ETHEUR,713.5,729.89,710.86,729,885.82,637878.16
2018-01-02 11-PM,ETHEUR,711.02,717.8,702.99,713.5,915.28,649304.14
2018-01-02 10-PM,ETHEUR,721,721.47,701.43,711.02,945.68,671244.6
2018-01-02 09-PM,ETHEUR,710.15,725,710.06,721,537.97,386268.04
2018-01-02 08-PM,ETHEUR,712.07,712.07,701.04,710.15,535.45,377753.29
2018-01-02 07-PM,ETHEUR,715.57,715.57,674.05,712.07,1815.69,1258401.0
2018-01-02 06-PM,ETHEUR,723.98,728,701,715.57,1255.94,901087.84
2018-01-02 05-PM,ETHEUR,720,725,718.98,723.98,856.07,618203.93
2018-01-02 04-PM,ETHEUR,721.77,730.99,717.51,720,1877.84,1359816.22
2018-01-02 03-PM,ETHEUR,722.28,724,714.3,721.77,1085.83,781766.66
2018-01-02 02-PM,ETHEUR,718.97,725,713.64,722.28,1116.46,801988.71
2018-01-02 01-PM,ETHEUR,704,720,701.31,718.97,1643.35,1164955.19
2018-01-02 12-PM,ETHEUR,707.43,711.21,700.64,704,823.9,581631.43
2018-01-02 11-AM,ETHEUR,709.95,714.72,702.05,707.43,845.23,599137.38
2018-01-02 10-AM,ETHEUR,699.27,710,697.77,709.95,1337.82,940345.27
2018-01-02 09-AM,ETHEUR,698,704.04,691.86,699.27,1608.34,1124079.0
2018-01-02 08-AM,ETHEUR,706.41,712,695.15,698,1397.12,984116.4
2018-01-02 07-AM,ETHEUR,706.8,709.13,701.6,706.41,603.92,425756.53
2018-01-02 06-AM,ETHEUR,702.55,713.19,700.79,706.8,785.4,555360.78
2018-01-02 05-AM,ETHEUR,694,711.76,692.83,702.55,818.14,576955.68
2018-01-02 04-AM,ETHEUR,686.15,705.45,685.88,694,720.88,502093.03
2018-01-02 03-AM,ETHEUR,717.11,717.11,685.52,686.15,643.21,451326.83
2018-01-02 02-AM,ETHEUR,708.17,739.08,690,717.11,3253.19,2345183.09
2018-01-02 01-AM,ETHEUR,654.99,711.91,654.5,708.17,6269.13,4242965.36
2018-01-02 12-AM,ETHEUR,628.91,654.99,628.56,654.99,895.67,579188.97
2018-01-01 11-PM,ETHEUR,632.42,633.15,626.25,628.91,265.4,166921.38
2018-01-01 10-PM,ETHEUR,633.48,638.13,630.3,632.42,219.17,138925.79
2018-01-01 09-PM,ETHEUR,634,645.34,631.73,633.48,1105.49,705361.66
2018-01-01 08-PM,ETHEUR,624.37,634.46,623.55,634,442.4,278328.95
2018-01-01 07-PM,ETHEUR,618.08,624.98,618.02,624.37,315.64,195948.32
2018-01-01 06-PM,ETHEUR,621.01,623.6,615.58,618.08,165.34,102464.92
2018-01-01 05-PM,ETHEUR,620.43,625.95,618,621.01,155.97,97110.2
2018-01-01 04-PM,ETHEUR,622.33,624.93,617.01,620.43,103.44,64156.42
2018-01-01 03-PM,ETHEUR,620,627.55,617.75,622.33,438.38,273107.72
2018-01-01 02-PM,ETHEUR,618.39,620,607.6,620,701.35,429340.93
2018-01-01 01-PM,ETHEUR,624.95,626.08,612.21,618.39,484.21,299794.04
